ID,Generator,Status,Result Status,Proxy Role,Keep SR,Has SR,Optimal,Rating,CPOR,PERMI_37,PERMI_38,PERMJ_37,PERMJ_38,PERMK_37,PERMK_38,POR_38,PRPOR,POR_37,GAS_MASS_INJ,GAS_MASS_PRD,WBP_INJ,WBP_PRD,WBT_INJ,WBT_PRD,Execution Node,Derived Case Name,MCMC Count,Comment
0,Reuse,Reused,NormalTermination,Ignore,Yes,TRUE,FALSE,0,3.40E-05,1100,1100,1100,1100,1100,1100,0.345,8269.83,0.345,0,0,22451.402,22365.5,25,90.030838,,,0,
1,LatinHyperCube,Complete,NormalTermination,Training,Auto,TRUE,TRUE,0,5.07E-06,1103.8241,1406.3098,1275.1434,314.14914,560.42065,1042.2562,0.31969407,7978.9675,0.31625239,0,0,22573.381,22486.627,25,89.618935,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00001,0,
2,LatinHyperCube,Complete,NormalTermination,Training,Auto,TRUE,TRUE,0,8.14E-06,945.8891,1202.8681,943.21224,1390.2486,616.6348,442.63862,0.13728489,8992.3518,0.33690249,0,0,22446.729,22360.158,25,89.847229,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00002,0,
3,LatinHyperCube,Complete,NormalTermination,Training,Auto,TRUE,TRUE,0,5.05E-06,100,450.66922,1114.5315,812.04589,539.00574,271.31931,0.17284895,1267.6864,0.2250478,0,0,22655.471,22571.221,25,85.131233,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00003,0,
4,LatinHyperCube,Complete,NormalTermination,Training,Auto,TRUE,TRUE,0,7.30E-06,308.79541,166.92161,753.15488,1240.3442,536.32887,1457.1702,0.10286807,2376.673,0.31739962,0,0,22776.184,22695.479,25,84.641945,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00004,0,
5,LatinHyperCube,Complete,NormalTermination,Training,Auto,TRUE,TRUE,0,6.64E-06,453.34608,745.12428,1438.4321,1280.4971,667.49522,351.62524,0.34435946,9814.5315,0.25258126,0,0,22505.975,22419.889,25,87.336761,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00005,0,
6,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.72E-06,870.9369,1379.5411,613.95793,1055.6405,182.98279,1296.5583,0.3707457,7271.5105,0.25315488,0,0,22400.004,22314.162,25,90.951271,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00006,0,
7,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.72E-06,868.26004,1205.5449,351.62524,881.64436,335.56405,1060.9943,0.29674952,9680.6883,0.30363289,0,0,22240.467,22161.336,25,91.686295,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00007,0,
8,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.76E-06,174.9522,1264.4359,814.72275,750.47801,477.43786,1494.6463,0.32256214,7386.2333,0.12122371,0,0,22291.775,22206.018,25,89.552727,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00008,0,
9,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.20E-06,1435.7553,153.53728,830.78394,613.95793,1371.5105,696.94073,0.35353728,1344.1683,0.21300191,0,0,22804.115,22718.072,25,89.054512,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00009,0,
10,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.71E-06,1023.5182,619.31166,1419.6941,1074.3786,852.19885,1500,0.3793499,7711.2811,0.12638623,0,0,22597.986,22512.469,25,88.205315,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00010,0,
11,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.12E-06,1173.4226,445.31549,1218.9293,1248.3748,1226.9598,236.52008,0.33977055,4116.6348,0.31281071,0,0,22589.809,22503.486,25,88.316322,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00011,0,
12,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.00E-06,1210.8987,1500,632.69598,1467.8776,1454.4933,1047.6099,0.16596558,8227.5335,0.10114723,0,0,22208.682,22121.816,25,91.85923,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00012,0,
13,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.90E-06,1382.218,774.56979,627.34226,1117.2084,348.94837,153.53728,0.21357553,7520.0765,0.24340344,0,0,22517.992,22431.74,25,91.020317,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00013,0,
14,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.68E-06,822.75335,1478.5851,298.08795,1050.2868,1291.2046,1109.1778,0.1499044,7214.1491,0.20726577,0,0,22107.342,22024.9,25,91.3992,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00014,0,
15,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.23E-06,1334.0344,1168.0688,1058.3174,102.67686,429.2543,587.18929,0.2210325,2950.2868,0.21701721,0,0,22696.023,22609.619,25,89.991295,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00015,0,
16,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.41E-06,704.97132,485.46845,1007.457,209.75143,504.2065,1122.5621,0.36042065,10063.098,0.36271511,0,0,22637.359,22561.322,25,88.405991,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00016,0,
17,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.72E-06,533.65201,1224.283,1122.5621,362.3327,1406.3098,1376.8642,0.23652008,5206.501,0.34837476,0,0,22533.574,22447.432,25,88.667213,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00017,0,
18,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.78E-06,967.30402,1451.8164,1063.6711,1403.6329,994.07266,1165.392,0.37590822,9260.0382,0.25946463,0,0,22390.412,22303.541,25,90.033264,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00018,0,
19,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.84E-06,876.29063,621.98853,1486.6157,739.77055,1154.6845,118.73805,0.10344168,1382.4092,0.37361377,0,0,22667.305,22582.678,25,88.115517,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00019,0,
20,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.66E-06,769.21606,793.30784,694.26386,723.70937,150.86042,595.21989,0.12466539,1841.3002,0.3793499,0,0,22662.98,22583.592,25,89.844887,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00020,0,
21,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.71E-06,1111.8547,1015.4876,453.34608,268.64245,721.0325,530.97514,0.14531549,4326.9598,0.39655832,0,0,22589.797,22518.154,25,91.937225,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00021,0,
22,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.51E-06,1012.8107,1430.4015,1483.9388,148.18356,1039.5793,506.88337,0.2456979,1458.891,0.31051625,0,0,22646.924,22560.057,25,89.532494,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00022,0,
23,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.93E-06,1384.8948,715.67878,324.8566,921.79732,670.17208,517.59082,0.35583174,5359.4646,0.35468451,0,0,22288.33,22210.938,25,91.140221,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00023,0,
24,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.67E-06,1165.392,1141.3002,568.45124,1224.283,196.36711,978.01147,0.27437859,4097.5143,0.3334608,0,0,22383.568,22300.361,25,91.195869,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00024,0,
25,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.29E-06,557.74379,126.76864,215.10516,373.04015,169.59847,1288.5277,0.26634799,7022.9446,0.37418738,0,0,22598.184,22531.193,25,89.349327,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00025,0,
26,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.81E-06,1160.0382,862.90631,268.64245,565.77438,405.16252,231.16635,0.3082218,6544.9331,0.13785851,0,0,22257.307,22172.141,25,92.788979,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00026,0,
27,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.90E-06,1443.7859,397.13193,1425.0478,533.65201,472.08413,688.91013,0.3042065,8705.5449,0.38623327,0,0,22622.693,22537.889,25,88.000481,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00027,0,
28,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.23E-06,1481.262,367.68642,1221.6061,1093.1166,397.13193,766.5392,0.10057361,3982.7916,0.37590822,0,0,22674.166,22587.639,25,88.405945,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00028,0,
29,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.73E-06,490.82218,319.50287,512.23709,1186.8069,1133.2696,1229.6367,0.18087954,7099.4264,0.30764818,0,0,22776.938,22696.771,25,87.069298,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00029,0,
30,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.32E-06,129.44551,316.826,220.45889,1122.5621,164.24474,713.00191,0.20152964,10636.711,0.13613767,0,0,22727.332,22647.023,25,84.646317,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00030,0,
31,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.93E-06,346.27151,1339.3881,589.86616,1449.1396,1079.7323,1475.9082,0.2124283,10521.989,0.34206501,0,0,22300.82,22216.514,25,89.258804,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00031,0,
32,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.48E-06,929.82792,1259.0822,1390.2486,798.66157,1090.4398,544.35946,0.36558317,9891.0134,0.15334608,0,0,22471.434,22385.867,25,89.31189,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00032,0,
33,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.63E-06,1331.3576,1467.8776,1299.2352,1082.4092,209.75143,638.04971,0.37476099,7883.3652,0.17284895,0,0,22480.578,22394.484,25,90.014999,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00033,0,
34,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.66E-06,1135.9465,1034.2256,236.52008,675.52581,664.81836,892.35182,0.2290631,4173.9962,0.16309751,0,0,22186.566,22104.676,25,92.44062,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00034,0,
35,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.11E-06,688.91013,710.32505,1267.1128,830.78394,651.43403,1486.6157,0.13785851,1286.8069,0.26118547,0,0,22799.99,22713.02,25,87.944481,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00035,0,
36,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.39E-06,284.70363,571.12811,1417.0172,367.68642,710.32505,908.413,0.12409178,1019.1205,0.31797323,0,0,22580.607,22496.123,25,85.637375,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00036,0,
37,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.24E-06,1374.1874,132.12237,1283.174,1015.4876,1200.1912,1237.6673,0.22447419,8093.6902,0.24856597,0,0,22845.809,22758.258,25,87.957184,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00037,0,
38,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,5.32E-06,236.52008,804.0153,434.60803,407.83939,774.56979,707.64818,0.27208413,2357.5526,0.29445507,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00038,0,
39,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.17E-06,252.58126,734.41683,1449.1396,680.87954,1467.8776,1326.0038,0.24856597,2147.2275,0.28527725,0,0,22445.939,22359.387,25,86.234047,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00039,0,
40,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.86E-06,844.16826,423.90057,1251.0516,785.27725,290.05736,405.16252,0.15277247,2453.1549,0.23996176,0,0,23046.104,22959.854,25,87.879166,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00040,0,
41,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.19E-06,506.88337,378.39388,1050.2868,504.2065,233.84321,1382.218,0.31108987,8131.9312,0.20152964,0,0,23001.928,22915.482,25,87.186943,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00041,0,
42,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.06E-06,335.56405,771.89293,1240.3442,1044.9331,975.33461,488.14532,0.21300191,10885.277,0.25659656,0,0,22494.957,22408.182,25,87.682938,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00042,0,
43,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,6.40E-06,541.6826,156.21415,1398.2792,402.48566,1368.8337,814.72275,0.25028681,10904.398,0.18546845,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00043,0,
44,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.37E-06,988.71893,525.62141,937.85851,587.18929,967.30402,108.03059,0.20956023,3466.5392,0.27667304,0,0,22816.574,22731.471,25,89.079872,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00044,0,
45,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.00E-06,1125.239,1039.5793,1293.8815,1497.3231,1395.6023,1162.7151,0.2789675,5627.1511,0.11491396,0,0,22654.77,22568.977,25,89.404739,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00045,0,
46,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.52E-06,496.17591,978.01147,911.08987,306.11855,153.53728,683.55641,0.26175908,2797.3231,0.20325048,0,0,22581.414,22496.242,25,89.770836,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00046,0,
47,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.32E-06,1004.7801,375.71702,804.0153,956.59656,1269.7897,161.56788,0.17801147,1497.1319,0.3042065,0,0,22857.453,22775.307,25,89.108429,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00047,0,
48,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.16E-06,1002.1033,723.70937,552.39006,300.76482,1331.3576,1462.5239,0.28527725,5780.1147,0.15793499,0,0,22974.219,22889.096,25,91.271416,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00048,0,
49,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.42E-06,552.39006,1234.9904,680.87954,282.02677,1350.0956,927.15105,0.15105163,4441.6826,0.30535373,0,0,22713.146,22635.611,25,90.546585,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00049,0,
50,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.55E-06,1414.3403,1328.6807,1307.2658,1020.8413,726.38623,1403.6329,0.20898662,8743.7859,0.16768642,0,0,22586.893,22501.137,25,89.850685,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00050,0,
51,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.71E-06,110.70746,1347.4187,509.56023,782.60038,541.6826,322.17973,0.26806883,5282.9828,0.38451243,0,0,22093.77,22016.703,25,90.368225,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00051,0,
52,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.83E-06,782.60038,1010.1338,335.56405,118.73805,474.76099,105.35373,0.23479924,1917.782,0.34952199,0,0,22649.736,22581.875,25,93.316032,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00052,0,
53,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.83E-06,536.32887,579.1587,255.25813,838.81453,1224.283,1213.5755,0.27954111,6697.8967,0.16080306,0,0,22492.275,22411.412,25,89.644257,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00053,0,
54,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.61E-06,1326.0038,597.89675,1256.4054,1459.847,493.49904,215.10516,0.11892925,10101.338,0.10057361,0,0,23156.875,23071.311,25,89.874672,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00054,0,
55,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.42E-06,1085.086,474.76099,415.86998,1261.7591,870.9369,263.28872,0.26978967,2242.8298,0.24225621,0,0,22470.648,22389.49,25,89.35672,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00055,0,
56,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.19E-06,1291.2046,994.07266,231.16635,1245.6979,608.60421,1200.1912,0.15621415,8839.3881,0.21644359,0,0,21960.678,21878.67,25,90.676712,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00056,0,
57,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.37E-06,1392.9254,359.65583,1082.4092,1119.8853,386.42447,592.54302,0.38852772,1516.2524,0.26175908,0,0,22631.336,22544.316,25,88.474594,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00057,0,
58,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.09E-06,1044.9331,900.38241,731.73996,359.65583,1170.7457,905.73614,0.39655832,8495.2199,0.37533461,0,0,22554.426,22475.703,25,90.332886,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00058,0,
59,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.66E-06,1127.9159,1002.1033,1277.8203,876.29063,1243.021,975.33461,0.24340344,5168.26,0.10803059,0,0,22775.789,22690.318,25,89.360252,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00059,0,
60,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.85E-06,300.76482,1111.8547,978.01147,1106.501,919.12046,1170.7457,0.15162524,8801.1472,0.10688337,0,0,22188.48,22102.158,25,89.218033,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00060,0,
61,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,9.56E-06,980.68834,249.9044,983.3652,1293.8815,814.72275,249.9044,0.28068834,10216.061,0.36787763,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00061,0,
62,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.60E-06,571.12811,908.413,153.53728,1004.7801,849.52199,846.84512,0.39369025,9183.5564,0.14015296,0,0,22101.422,22019.535,25,90.194534,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00062,0,
63,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.20E-06,964.62715,1189.4837,437.28489,710.32505,1004.7801,1384.8948,0.14015296,5990.4398,0.17858509,0,0,22480.701,22394.658,25,92.401268,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00063,0,
64,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.10E-06,1475.9082,1435.7553,458.69981,308.79541,458.69981,1368.8337,0.19923518,1363.2887,0.35525813,0,0,22497.73,22421.959,25,92.401527,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00064,0,
65,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.85E-06,1459.847,761.18547,394.45507,108.03059,118.73805,1398.2792,0.10803059,4919.6941,0.29330784,0,0,22589.797,22522.309,25,92.607788,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00065,0,
66,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.35E-06,969.98088,1301.912,1427.7247,514.91396,161.56788,868.26004,0.1665392,7959.847,0.38967495,0,0,22478.371,22392.742,25,89.49482,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00066,0,
67,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.17E-06,322.17973,482.79159,391.7782,1060.9943,394.45507,193.69025,0.22275335,6239.0057,0.1791587,0,0,22836.256,22755.295,25,88.033112,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00067,0,
68,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.36E-06,1403.6329,1293.8815,1366.1568,814.72275,1114.5315,972.65774,0.18546845,5225.6214,0.1126195,0,0,22741.5,22654.451,25,89.806351,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00068,0,
69,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.80E-06,1395.6023,335.56405,991.39579,828.10707,1355.4493,1093.1166,0.13269598,5818.3556,0.32141491,0,0,22869.076,22782.961,25,89.012215,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00069,0,
70,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.35E-06,1200.1912,1245.6979,439.96176,391.7782,332.88719,557.74379,0.36959847,2682.6004,0.23709369,0,0,22543.842,22462.451,25,92.400711,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00070,0,
71,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.97E-06,846.84512,501.52964,1296.5583,1205.5449,895.02868,466.7304,0.34608031,9470.3633,0.3082218,0,0,22652.92,22566.281,25,87.967949,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00071,0,
72,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.27E-06,959.27342,148.18356,271.31931,916.44359,1280.4971,525.62141,0.29216061,2739.9618,0.39541109,0,0,22469.496,22394.826,25,87.775681,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00072,0,
73,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.29E-06,365.00956,782.60038,635.37285,729.0631,820.07648,437.28489,0.17858509,8304.0153,0.38279159,0,0,22502.211,22425.107,25,89.533348,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00073,0,
74,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.39E-06,1259.0822,311.47228,1087.7629,547.03633,959.27342,1095.7935,0.18374761,5684.5124,0.37304015,0,0,22715.828,22635.209,25,88.546486,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00074,0,
75,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.18E-06,1320.6501,718.35564,488.14532,1149.3308,185.65966,1208.2218,0.13671128,5455.0669,0.36845124,0,0,22404.176,22324.885,25,90.304733,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00075,0,
76,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.21E-06,814.72275,241.8738,1026.195,961.95029,378.39388,1344.7419,0.32370937,10158.7,0.1625239,0,0,23066.57,22979.938,25,87.764534,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00076,0,
77,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.36E-06,421.22371,777.24665,646.08031,704.97132,482.79159,290.05736,0.32887189,5110.8987,0.32256214,0,0,22520.674,22437.492,25,89.595009,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00077,0,
78,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.51E-06,1269.7897,207.07457,346.27151,763.86233,1256.4054,541.6826,0.3541109,5665.392,0.32944551,0,0,22457.248,22381.389,25,89.702354,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00078,0,
79,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.86E-06,319.50287,1411.6635,1494.6463,399.8088,654.1109,1275.1434,0.36845124,6659.6558,0.28298279,0,0,22400.197,22314.879,25,88.450142,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00079,0,
80,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.79E-06,737.09369,1253.7285,595.21989,691.587,996.74952,1417.0172,0.24512428,6372.8489,0.19235182,0,0,22538.609,22452.186,25,91.287231,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00080,0,
81,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.01E-06,721.0325,284.70363,1047.6099,431.93117,828.10707,1256.4054,0.39082218,8820.2677,0.30994264,0,0,22620.344,22538.695,25,87.233665,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00081,0,
82,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.48E-06,498.85277,1106.501,295.41109,381.07075,1363.4799,1141.3002,0.25372849,4766.7304,0.37189293,0,0,22475.697,22403.762,25,92.363762,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00082,0,
83,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.03E-06,260.61185,1272.4665,544.35946,493.49904,563.09751,182.98279,0.3959847,2261.9503,0.22275335,0,0,22519.553,22437.676,25,90.390213,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00083,0,
84,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.17E-06,549.71319,1149.3308,199.04398,233.84321,268.64245,1119.8853,0.35066922,6487.5717,0.19923518,0,0,22432.631,22360.729,25,93.746109,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00084,0,
85,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.45E-06,1352.7725,1101.1472,1342.065,892.35182,204.39771,1010.1338,0.36615679,2108.9866,0.35124283,0,0,22490.123,22403.426,25,89.45459,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00085,0,
86,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.76E-06,1194.8375,1446.4627,356.97897,124.09178,461.37667,292.73423,0.28585086,2051.6252,0.12753346,0,0,22571.758,22487.75,25,93.385345,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00086,0,
